BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
3069,4211414,3069b.dat,Tile 1 x 2,86,71,Light Bluish Gray,Solid Colors,6,0.26
3070,4211415,3070b.dat,Tile 1 x 1,86,71,Light Bluish Gray,Solid Colors,4,0.16
3070,307026,3070b.dat,Tile 1 x 1,11,0,Black,Solid Colors,2,0.16
32064,6178919,32064c.dat,"Technic, Brick 1 x 2 with Axle Hole ",85,72,Dark Bluish Gray,Solid Colors,4,0.88
32828,6227897,32828.dat,Bar   1L with 1 x 1 Round Plate with Hollow Stud,86,71,Light Bluish Gray,Solid Colors,1,0.16
3386,6424674,3386.dat,"Brick, Round 1 x 1 x 2/3 Half Circle Extended with Stud on Side ",11,0,Black,Solid Colors,16,
3387,,3387.dat,"Vehicle, Mudguard 4 x 2 1/2 x 2 with Arch Round ",86,71,Light Bluish Gray,Solid Colors,2,2.3
3460,4211425,3460.dat,Plate 1 x 8,86,71,Light Bluish Gray,Solid Colors,1,1.36
3504,6493589,3504.dat,Wedge 5 x 2 Left,86,71,Light Bluish Gray,Solid Colors,1,
3505,6493587,3505.dat,Wedge 5 x 2 Right,86,71,Light Bluish Gray,Solid Colors,1,
35480,6210270,35480.dat,"Plate, Round 1 x 2 with Open Studs ",11,0,Black,Solid Colors,1,0.26
3622,4211428,3622.dat,Brick 1 x 3,86,71,Light Bluish Gray,Solid Colors,1,1.24
3623,362326,3623.dat,Plate 1 x 3,11,0,Black,Solid Colors,2,0.53
3623,4211429,3623.dat,Plate 1 x 3,86,71,Light Bluish Gray,Solid Colors,4,0.53
3666,4211438,3666.dat,Plate 1 x 6,86,71,Light Bluish Gray,Solid Colors,3,1.06
3666,366626,3666.dat,Plate 1 x 6,11,0,Black,Solid Colors,8,1.06
36840,6225494,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,85,72,Dark Bluish Gray,Solid Colors,2,0.29
36840,6234695,36840.dat,Bracket 1 x 1 - 1 x 1 Inverted,11,0,Black,Solid Colors,8,0.29
3710,371026,3710.dat,Plate 1 x 4,11,0,Black,Solid Colors,1,0.71
3749,4666579,3749.dat,"Technic, Axle  1L with Pin without Friction Ridges ",2,19,Tan,Solid Colors,4,0.22
3794b,6092572,3794b.dat,"Plate, Modified 1 x 2 with 1 Stud with Groove (Jumper) ",85,72,Dark Bluish Gray,Solid Colors,4,0.3
3794b,6092585,3794b.dat,"Plate, Modified 1 x 2 with 1 Stud with Groove (Jumper) ",11,0,Black,Solid Colors,4,0.3
3794b,6066097,3794b.dat,"Plate, Modified 1 x 2 with 1 Stud with Groove (Jumper) ",86,71,Light Bluish Gray,Solid Colors,2,0.3
4070,407026,4070.dat,"Brick, Modified 1 x 1 with Headlight ",11,0,Black,Solid Colors,2,0.36
4070,4211044,4070.dat,"Brick, Modified 1 x 1 with Headlight ",85,72,Dark Bluish Gray,Solid Colors,2,0.36
4070,4211476,4070.dat,"Brick, Modified 1 x 1 with Headlight ",86,71,Light Bluish Gray,Solid Colors,2,0.36
4282,428226,4282.dat,Plate 2 x 16,11,0,Black,Solid Colors,1,4.5
4569,6508016,4569.dat,Slope 10 6 x 1,86,71,Light Bluish Gray,Solid Colors,2,
4865,6146220,4865a.dat,Panel 1 x 2 x 1,11,0,Black,Solid Colors,4,0.46
5091,6477746,5091.dat,"Tile, Modified 1 x 2 Wedge Left ",17,36,Trans-Red,Transparent Colors,1,
5092,6477752,5092.dat,"Tile, Modified 1 x 2 Wedge Right ",17,36,Trans-Red,Transparent Colors,1,
5414,,5414.dat,Wedge 4 x 1 Right,86,71,Light Bluish Gray,Solid Colors,1,0.7
5415,,5415.dat,Wedge 4 x 1 Left,86,71,Light Bluish Gray,Solid Colors,1,0.7
54200,4521921,54200.dat,Slope 30 1 x 1 x 2/3,86,71,Light Bluish Gray,Solid Colors,2,0.21
54200,4504382,54200.dat,Slope 30 1 x 1 x 2/3,11,0,Black,Solid Colors,5,0.21
4073,614126,6141.dat,"Plate, Round 1 x 1 ",11,0,Black,Solid Colors,6,0.12
63864,4558169,63864.dat,Tile 1 x 3,86,71,Light Bluish Gray,Solid Colors,4,0.39
65633,6435853,65633.dat,Windscreen 6 x 6 x 1 1/3 Straight Sides,13,40,Trans-Brown,Transparent Colors,1,
6636,4211549,6636.dat,Tile 1 x 6,86,71,Light Bluish Gray,Solid Colors,1,0.83
6636,663626,6636.dat,Tile 1 x 6,11,0,Black,Solid Colors,1,0.83
72206pb01,6336858,72206p01.dat,Wheel 24 x 12 with Pin Hole with Molded Black Hard Rubber Tire Pattern,11,0,Black,Solid Colors,4,
73825,6345639,73825.dat,Bracket 1 x 1 - 1 x 2 Inverted,86,71,Light Bluish Gray,Solid Colors,4,
78256,6350725,78256.dat,"Plate, Modified 1 x 2 with Clip on End (Vertical Grip) ",11,0,Black,Solid Colors,2,
7828,,7828.dat,"Tile, Modified 2 x 2 Wedge Left ",11,0,Black,Solid Colors,1,0.4
7829,,7829.dat,"Tile, Modified 2 x 2 Wedge Right ",11,0,Black,Solid Colors,1,0.4
7830,,7830.dat,Wheel Cover 7 Spoke Rimless - for Wheel 7056,95,179,Flat Silver,Pearl Colors,4,0.36
78329,6372029,78329.dat,Plate 1 x 5,86,71,Light Bluish Gray,Solid Colors,2,
79389,6380236,79389.dat,Bracket 1 x 1 - 1 x 2,11,0,Black,Solid Colors,2,
80177,6375808,80177.dat,Wedge 3 x 2 Left No Studs,86,71,Light Bluish Gray,Solid Colors,1,
80178,6375815,80178.dat,Wedge 3 x 2 Right No Studs,86,71,Light Bluish Gray,Solid Colors,1,
85861,6168646,85861.dat,"Plate, Round 1 x 1 with Open Stud ",11,0,Black,Solid Colors,2,0.1
85984,4548180,85984.dat,Slope 30 1 x 2 x 2/3,11,0,Black,Solid Colors,1,0.34
85984,4567887,85984.dat,Slope 30 1 x 2 x 2/3,85,72,Dark Bluish Gray,Solid Colors,1,0.34
87079,4560183,87079.dat,Tile 2 x 4,86,71,Light Bluish Gray,Solid Colors,2,0.9
87079,4560182,87079.dat,Tile 2 x 4,11,0,Black,Solid Colors,5,0.9
87087,4558954,87087.dat,"Brick, Modified 1 x 1 with Stud on Side ",11,0,Black,Solid Colors,2,0.45
92946,6069000,92946.dat,Slope 45 2 x 1 with 2/3 Cutout,11,0,Black,Solid Colors,4,0.42
99207,4654580,99207.dat,Bracket 1 x 2 - 2 x 2 Inverted,86,71,Light Bluish Gray,Solid Colors,4,0.8
99563,6156991,99563.dat,"Minifigure, Utensil Ingot 1 x 2 ",11,0,Black,Solid Colors,2,0.22
99780,6020193,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,11,0,Black,Solid Colors,1,0.55
99780,6004990,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,86,71,Light Bluish Gray,Solid Colors,2,0.55
99781,6016172,99781.dat,Bracket 1 x 2 - 1 x 2,11,0,Black,Solid Colors,2,0.55
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
374,168.72 +a
,,,,,,,,
