BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
69729,6332042,69729.dat,Tile 2 x 6,1,15,White,Solid Colors,1,
72206pb01,6336858,72206p01.dat,Wheel 24 x 12 with Pin Hole with Molded Black Hard Rubber Tire Pattern,11,0,Black,Solid Colors,4,
78329,6350415,78329.dat,Plate 1 x 5,11,0,Black,Solid Colors,4,
79389,6442363,79389.dat,Bracket 1 x 1 - 1 x 2,4,25,Orange,Solid Colors,2,
79389,6442358,79389.dat,Bracket 1 x 1 - 1 x 2,1,15,White,Solid Colors,4,
85984,6068996,85984.dat,Slope 30 1 x 2 x 2/3,4,25,Orange,Solid Colors,2,0.34
85984,4547489,85984.dat,Slope 30 1 x 2 x 2/3,1,15,White,Solid Colors,4,0.34
85984,4548180,85984.dat,Slope 30 1 x 2 x 2/3,11,0,Black,Solid Colors,10,0.34
86876,6383982,86876.dat,"Brick, Modified 1 x 2 with Stud on Side with Bottom Stud Holder ",1,15,White,Solid Colors,1,
86876,6504996,86876.dat,"Brick, Modified 1 x 2 with Stud on Side with Bottom Stud Holder ",4,25,Orange,Solid Colors,1,
87079,4560182,87079.dat,Tile 2 x 4,11,0,Black,Solid Colors,6,0.9
98138,6284582,98138.dat,"Tile, Round 1 x 1 ",4,25,Orange,Solid Colors,2,0.11
98282,6170505,98282.dat,"Vehicle, Mudguard 4 x 2 1/2 x 1 with Arch Round ",11,0,Black,Solid Colors,4,1.56
99780,6020193,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,11,0,Black,Solid Colors,4,0.55
99781,6016172,99781.dat,Bracket 1 x 2 - 1 x 2,11,0,Black,Solid Colors,13,0.55
5414,6477766,bl_5414.dat,Wedge 4 x 1 Right,1,15,White,Solid Colors,1,
5415,6477768,bl_5415.dat,Wedge 4 x 1 Left,1,15,White,Solid Colors,1,
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
351,175.344 +a
,,,,,,,,
