BLItemNo,ElementId,LdrawId,PartName,BLColorId,LDrawColorId,ColorName,ColorCategory,Qty,Weight
6636,663601,6636.dat,Tile 1 x 6,1,15,White,Solid Colors,1,0.83
66727,6290262,66727.dat,"Wheel 18mm D. x 12mm with Pin Hole and Stud, Dotted Brake Rotor Lines ",1,15,White,Solid Colors,4,
6929,6536261,6929.dat,Wedge 4 x 2 Right No Studs,63,272,Dark Blue,Solid Colors,1,
6930,6536260,6930.dat,Wedge 4 x 2 Left No Studs,63,272,Dark Blue,Solid Colors,1,
70681,6486667,70681.dat,Arch 1 x 3 Inverted,63,272,Dark Blue,Solid Colors,2,
78329,6350399,78329.dat,Plate 1 x 5,1,15,White,Solid Colors,2,
78329,6350415,78329.dat,Plate 1 x 5,11,0,Black,Solid Colors,2,
78329,6384913,78329.dat,Plate 1 x 5,63,272,Dark Blue,Solid Colors,2,
79194,6510221,79194.dat,"Plate, Round 1 x 1 with Bar Handle on Long Stem ",1,15,White,Solid Colors,1,
85861,6168646,85861.dat,"Plate, Round 1 x 1 with Open Stud ",11,0,Black,Solid Colors,8,0.1
85984,4651524,85984.dat,Slope 30 1 x 2 x 2/3,5,4,Red,Solid Colors,1,0.34
87580,6126046,87580.dat,"Plate, Modified 2 x 2 with Groove and 1 Stud in Center (Jumper) ",1,15,White,Solid Colors,1,0.5
87994,6428803,87994.dat,Bar   3L (Bar Arrow),1,15,White,Solid Colors,2,
98138,6284070,98138.dat,"Tile, Round 1 x 1 ",11,0,Black,Solid Colors,4,0.11
98138,6284572,98138.dat,"Tile, Round 1 x 1 ",1,15,White,Solid Colors,1,0.11
99780,6020193,99780.dat,Bracket 1 x 2 - 1 x 2 Inverted,11,0,Black,Solid Colors,2,0.55
,,,,,,,,,
Total qty,Total Weight,,,,,,,,
249,113.48 +a
,,,,,,,,
